AccountCode,Description,SubTotal,TotalTax,TotalAmount,Date,DueDate,Status,Type,CurrencyCode,InvoiceID
005,cons,849.0,0.0,849.0,2018-04-07,2018-05-07,PAID,ACCREC,GBP,0353a917-115b-4f09-b285-3220d19269a6
005,cons,1095.0,0.0,1095.0,2018-04-09,2018-05-09,PAID,ACCREC,GBP,c5846f09-d959-4601-84cf-2da964764f8d
002,pmi,881.0,0.0,881.0,2018-04-07,2018-05-07,PAID,ACCREC,GBP,b3030a5b-4253-4ab9-93e1-db0931c620b5
005,cons,1764.0,0.0,1764.0,2018-04-09,2018-05-09,PAID,ACCREC,GBP,173143b8-aead-4145-ba1c-5a13e5c61f53
401,Phipps Henson McAllister for Companies House CS01 Filing Fee,13.0,0.0,13.0,2018-04-14,2018-05-14,VOIDED,ACCPAY,GBP,69a3651b-37e7-4d98-970e-55723689a28b
463,Invioce 953069,3.76,0.0,3.76,2018-04-20,2018-05-20,PAID,ACCPAY,GBP,6cbf8629-8e2c-4e62-b03b-dcf6fb0acda8
463,Invoice 959921,3.76,0.0,3.76,2018-04-23,2018-05-23,PAID,ACCPAY,GBP,6e0f4b79-cfdf-489f-b105-caf292f22658
463,Invoice  950550,3.76,0.0,3.76,2018-04-21,2018-05-21,PAID,ACCPAY,GBP,852cca9d-bec1-460a-8195-a2521b6e852d
463,Invoice  957348,3.76,0.0,3.76,2018-04-21,2018-05-21,PAID,ACCPAY,GBP,983364e3-df56-4c2d-aa6a-499fa5594025
463,INVOICE 945967,3.76,0.0,3.76,2018-04-20,2018-05-20,PAID,ACCPAY,GBP,5c3ccf68-7777-4a91-8204-4aaee4eaf430
463,INVOICE 948372,3.76,0.0,3.76,2018-04-23,2018-05-23,PAID,ACCPAY,GBP,701dcb85-4177-47c0-8741-aa071643a1f7
463,It support,11.28,0.0,11.28,2018-04-19,2018-05-01,PAID,ACCPAY,GBP,9596dc55-f3b3-4c49-9048-31ebac6bd943
489-2,fax machine ,5.98,0.0,5.98,2018-04-21,2018-05-21,PAID,ACCPAY,GBP,e8aa8f07-77c9-4534-a1d2-414c47c51043
101,Chemodol,196.62,0.0,196.62,2018-04-10,2018-04-23,PAID,ACCPAY,GBP,6bb4d98c-afe6-4785-b1b9-33934619cdbc
400-3,Adwords,485.11,0.0,485.11,2018-04-12,2018-04-23,PAID,ACCPAY,GBP,917997fa-be3a-422f-9de0-7a651a40a416
472-5,Milk,0.94,0.0,0.94,2018-04-20,2018-04-23,PAID,ACCPAY,GBP,753c3ad0-da17-4450-968e-37be23ee99a4
103,Blue theraband Moulton,51.99,0.0,51.99,2018-04-12,2018-04-23,PAID,ACCPAY,GBP,d505235a-6d78-4e7f-be14-5e236656cf30
472-5,Sugar & Milk,1.78,0.0,1.78,2018-04-04,2018-04-23,PAID,ACCPAY,GBP,2818d12f-2b49-4924-97d2-70b147e5c50c
101,K tape,197.58,0.0,197.58,2018-04-19,2018-04-23,PAID,ACCPAY,GBP,88d1e314-d1d2-4cc5-83de-8a6731d6b002
103,Hot/Cold packs,43.68,0.0,43.68,2018-04-17,2018-04-23,PAID,ACCPAY,GBP,9dc794d9-2ee7-4a40-ac08-8e8e29877114
413-5,Mac cover,15.98,0.0,15.98,2018-04-17,2018-04-23,PAID,ACCPAY,GBP,170016cd-e6b1-4c30-9ff3-45a64948c4f5
445,Moulton Gas,140.53,0.0,140.53,2018-04-10,2018-04-10,PAID,ACCPAY,GBP,c881a796-456e-4bdb-86f4-f7b847c81390
005,cons,1309.5,0.0,1309.5,2018-04-10,2018-05-10,PAID,ACCREC,GBP,0cf9f324-8b55-45b3-96c7-ed2726a6f589
005,cons,1968.0,0.0,1968.0,2018-04-11,2018-05-11,PAID,ACCREC,GBP,5d486bf2-979b-4402-91e0-103703e34d93
445,Moulton Elec,105.15,0.0,105.15,2018-04-10,2018-04-10,PAID,ACCPAY,GBP,953cd864-ebc2-48b4-bb60-74f0771e7ee2
005,cons,2152.75,0.0,2152.75,2018-04-11,2018-05-11,PAID,ACCREC,GBP,9921de12-a6f1-4040-aac9-a78949d48260
011,pods,1653.0,0.0,1653.0,2018-04-12,2018-05-12,PAID,ACCREC,GBP,0933cfc8-7767-478b-9865-0600b0f58133
472-5,COFFEE,5.0,0.0,5.0,2018-04-18,2018-04-26,PAID,ACCPAY,GBP,bbc47c18-216b-4164-bec2-1e1fa3194193
419,Chocolate bars ,5.0,0.0,5.0,2018-04-18,2018-04-26,PAID,ACCPAY,GBP,890e8e26-621e-4db3-9633-7c9fbdf317d6
420,Staff Dinner,518.8,0.0,518.8,2018-04-20,2018-04-26,PAID,ACCPAY,GBP,db8824ae-cb0f-4a0e-9dba-c50446c363f7
463,INVOICE 955175,3.76,0.0,3.76,2018-04-24,2018-05-24,PAID,ACCPAY,GBP,d120fbd6-61b8-498a-8c95-5dac78a6831a
400-4,Moulton scene advertising,175.0,0.0,175.0,2018-04-10,2018-04-26,PAID,ACCPAY,GBP,0d1767f4-c12c-41c4-a87b-02c9125d6486
413-6,Signs ,54.0,0.0,54.0,2018-04-15,2018-04-26,PAID,ACCPAY,GBP,c5410350-7cf6-48b0-a0da-a0ac10c7ecf4
474-3,Fitting of new light Wootton,70.8,0.0,70.8,2018-04-19,2018-04-26,PAID,ACCPAY,GBP,0003f337-c834-4cf3-be0c-212ba2685bd8
004,self,1008.75,0.0,1008.75,2018-04-12,2018-05-12,PAID,ACCREC,GBP,34006995-9c15-4d1d-8240-bba797132f73
005,cons,1567.0,0.0,1567.0,2018-04-13,2018-05-13,PAID,ACCREC,GBP,02179fe5-e786-4172-853c-a046730a9ada
005,cons,1653.0,0.0,1653.0,2018-04-13,2018-05-13,PAID,ACCREC,GBP,c2cac1d5-704b-4b1e-9126-aeb5ecdd86b8
413-2,Gym Balls,34.77,0.0,34.77,2018-04-18,2018-04-27,PAID,ACCPAY,GBP,6e2a39a4-431e-416a-9830-53b107becb3b
472-6,Stamps,8.04,0.0,8.04,2018-04-20,2018-04-27,PAID,ACCPAY,GBP,5a95da05-22e2-448e-810a-3531ed0e097d
413-5,Headset,43.13,0.0,43.13,2018-04-19,2018-04-27,PAID,ACCPAY,GBP,dd5892bd-18be-4c5a-aa3e-3a666da2da46
472-5,Milk,0.94,0.0,0.94,2018-04-20,2018-04-27,PAID,ACCPAY,GBP,073c9982-6371-4e8f-89d7-be7e66e215c2
401,Accounting Fees,24.0,0.0,24.0,2018-04-01,2018-05-30,PAID,ACCPAY,GBP,d5f18fe9-ea14-480d-a4d2-9c0a5045e083
401-2,PPL MOulton,24.23,0.0,24.23,2018-04-01,2018-05-01,PAID,ACCPAY,GBP,8f78c084-ce58-4c30-a392-6d71534dde24
401-2,PPL Wootton,12.2,0.0,12.2,2018-04-04,2018-05-04,PAID,ACCPAY,GBP,d6f1bf0c-4ddc-4b1c-b491-5ac69ee3584b
463,Invoice 938260,11.28,0.0,11.28,2018-04-02,2018-05-02,PAID,ACCPAY,GBP,139d47d4-1915-4bc9-bef4-7e76518695f3
472-3,Magazines subscription Moulton,17.99,0.0,17.99,2018-04-01,2018-05-01,PAID,ACCPAY,GBP,89a29a73-2b56-403c-9f50-ea48d207b882
408-7,Inv 0000703211 Wootton,24.59,0.0,24.59,2018-04-01,2018-05-01,PAID,ACCPAY,GBP,127cb231-1dc2-4481-879d-a804924a82ac
408-7,Feminine Hygiene Disposal Wootton,11.62,0.0,11.62,2018-04-01,2018-05-01,PAID,ACCPAY,GBP,69bec41c-be7f-48a3-8d2a-574a9eb2a9f2
408-7,Inv 0000703334 Moulton,58.06,0.0,58.06,2018-04-01,2018-05-01,PAID,ACCPAY,GBP,692b85d2-ff55-4db4-a1ac-fa5ac366694b
433-1,Business Personal Insurance,78.99,0.0,78.99,2018-04-03,2018-05-10,PAID,ACCPAY,GBP,653e054f-f943-4f2f-8cfb-5c8120ca0622
433-1,Business Personal Insurance,14.38,0.0,14.38,2018-04-04,2018-05-04,PAID,ACCPAY,GBP,b8427b55-0c65-4a6a-a555-c427eeacc124
433-1,Business personal insurance ,85.99,0.0,85.99,2018-04-04,2018-05-04,PAID,ACCPAY,GBP,2ef51ccf-3a8b-4eed-9432-47f3f8704360
902,Natwest Mortgage,1131.93,0.0,1131.93,2018-04-01,2018-05-01,PAID,ACCPAY,GBP,7cd447e6-57ae-4df9-8905-e0d48cce2461
901,Natwest Loan,354.9,0.0,354.9,2018-04-01,2018-05-01,PAID,ACCPAY,GBP,157e5ff6-440a-44af-b28a-19462795fddc
401,accountant fees,754.8,0.0,754.8,2018-04-01,2018-05-01,PAID,ACCPAY,GBP,49fb9268-2f23-4d04-a212-9b5a9b57837d
105,Felt,129.3,0.0,129.3,2018-04-04,2018-04-10,PAID,ACCPAY,GBP,265a034a-c0be-44a3-9803-0ea3f8bb1fdd
472-5,Milk,1.54,0.0,1.54,2018-04-03,2018-04-10,PAID,ACCPAY,GBP,9f6fd002-9965-46d3-bf37-f09c9f23dcfe
472-5,Milk,1.68,0.0,1.68,2018-04-05,2018-04-10,PAID,ACCPAY,GBP,b276be26-a346-488d-ba0c-fb4ddf32fb41
105,Texan,61.12,0.0,61.12,2018-04-06,2018-04-10,PAID,ACCPAY,GBP,3b708d59-faae-414d-87d3-d4105bdb2a87
108,Injection Prescription,12.0,0.0,12.0,2018-04-04,2018-04-10,PAID,ACCPAY,GBP,4cfaa7c6-aaf0-4a28-9d2e-7716d3dfad6e
465,Business rates,364.89,0.0,364.89,2018-04-08,2018-05-06,PAID,ACCPAY,GBP,14d08a87-6e01-4157-982d-73131506304a
413-5,Keyboard,16.98,0.0,16.98,2018-04-04,2018-04-11,VOIDED,ACCPAY,GBP,bd731162-8c32-4ed9-be00-6343617b691a
413-5,Mouse,11.74,0.0,11.74,2018-04-05,2018-04-11,VOIDED,ACCPAY,GBP,26165d62-4ac7-4ea5-8e15-65a18cf856d7
103,Shoulder Pulleys,20.46,0.0,20.46,2018-04-04,2018-04-11,PAID,ACCPAY,GBP,3b6bc5bc-1255-4752-8e6c-27d82e088a37
472-5,Milk/Juice/Oranges,5.45,0.0,5.45,2018-04-05,2018-04-11,PAID,ACCPAY,GBP,4e489a8f-bfd7-44ca-a8d3-e983de58c631
461-1,Laminating Pouches,6.45,0.0,6.45,2018-04-04,2018-04-11,PAID,ACCPAY,GBP,8422d51c-8280-4a9f-bff7-762bbbde063f
413-5,Keyboard,16.98,0.0,16.98,2018-04-04,2018-04-11,PAID,ACCPAY,GBP,f8d7dbe6-6544-4841-bf71-d544eb126c31
408-5,Yellow bin bags,6.04,0.0,6.04,2018-04-04,2018-04-11,PAID,ACCPAY,GBP,73a13e9f-069d-4029-914b-912a5256f14b
413-5,Mouse,11.74,0.0,11.74,2018-04-05,2018-04-11,PAID,ACCPAY,GBP,133bd601-69f5-467e-a6df-f45c69bdc137
105,Blades/Guaze/Gloves,48.99,0.0,48.99,2018-04-05,2018-04-11,PAID,ACCPAY,GBP,ddf6f5ed-bd6f-4f10-9c75-c7021bbd14c4
472-6,Postage,1.8,0.0,1.8,2018-04-06,2018-04-11,PAID,ACCPAY,GBP,80fcaee7-af88-4c79-8086-6425f92f1aea
408-4,Moulton Windows,20.0,0.0,20.0,2018-04-04,2018-04-11,PAID,ACCPAY,GBP,a8c85044-23c9-425f-9b03-9285b86785e6
472-5,Milk & Tea,6.79,0.0,6.79,2018-04-09,2018-04-11,PAID,ACCPAY,GBP,b4fae2c4-9fd0-4ec5-8ac4-a73cc9a55b53
472-6,Postage,1.01,0.0,1.01,2018-04-09,2018-04-11,PAID,ACCPAY,GBP,2b3e8f4a-fa5c-48bf-8865-aef483aa8eca
408-1,Moulton & Wootton Cleaning,300.0,0.0,300.0,2018-04-03,2018-04-10,PAID,ACCPAY,GBP,dca043f3-24f1-4ee5-b14e-4cd9555d514e
474-8,Beds & Ultra sound service ,178.5,0.0,178.5,2018-04-05,2018-04-11,PAID,ACCPAY,GBP,12327c58-de15-4bb7-b5cb-8be646937b88
474-8,Beds & Ultra sound service ,158.1,0.0,158.1,2018-04-05,2018-04-11,PAID,ACCPAY,GBP,00cb82a3-f6f5-443f-82f5-35768351f979
109,Room hire Pilates,195.0,0.0,195.0,2018-04-03,2018-04-10,PAID,ACCPAY,GBP,57503fab-fed0-4ca7-8818-593598a41d7c
474-8,Ant killer ,14.5,0.0,14.5,2018-04-10,2018-04-11,PAID,ACCPAY,GBP,ae510406-1304-423c-a5a8-674f020f4cfc
413-5,Phone case,12.98,0.0,12.98,2018-04-10,2018-04-11,PAID,ACCPAY,GBP,4e519e1f-e6db-465f-a450-be91a1503c89
413-5,Keyboard & Mouse,23.7,0.0,23.7,2018-04-11,2018-04-11,PAID,ACCPAY,GBP,7ce3b356-526b-40b4-b01f-b6e6cfbca9bc
005,cons,1906.0,0.0,1906.0,2018-04-03,2018-05-03,PAID,ACCREC,GBP,685d28ee-cdf2-4209-b5f0-2b711f5345e9
008,Voucher,2204.5,0.0,2204.5,2018-04-03,2018-05-03,PAID,ACCREC,GBP,475fe653-78e7-42b8-9499-e8a347a0d212
472-3,Magazines,17.99,0.0,17.99,2018-04-14,2018-05-14,PAID,ACCPAY,GBP,281a839e-37ea-4ca3-9ffb-3fb1fb6b51a8
469,Rent,1100.0,0.0,1100.0,2018-04-15,2018-04-15,PAID,ACCPAY,GBP,ad48cc01-3907-47bc-bbcc-169f543719ac
475,Uniform - Loren ,62.4,0.0,62.4,2018-04-09,2018-04-11,PAID,ACCPAY,GBP,669d28f3-6897-4b9c-b4a6-fcf1ecd22daf
005,cons,2603.5,0.0,2603.5,2018-04-04,2018-05-04,PAID,ACCREC,GBP,846360cc-6138-4ee8-827e-1dbcd43ebd7c
409-2,Wootton Fire extinguishers service,42.0,0.0,42.0,2018-04-13,2018-04-16,PAID,ACCPAY,GBP,c4a952fd-5922-40bb-904f-39c6ae5d09ad
409-2,Moulton Fire extinguishers service,42.0,0.0,42.0,2018-04-13,2018-04-16,PAID,ACCPAY,GBP,c3a0cd81-4176-4892-877e-e4aa1396d542
011,pods,2213.0,0.0,2213.0,2018-04-04,2018-05-04,PAID,ACCREC,GBP,b7d95c34-8f30-4bc6-8a6f-65672613e6f5
409-3,HR & Health & Safety,295.2,0.0,295.2,2018-04-18,2018-05-30,PAID,ACCPAY,GBP,45b574d4-ecc8-4d99-9980-f1887a654529
011,pods,1778.5,0.0,1778.5,2018-04-05,2018-05-05,PAID,ACCREC,GBP,6fa707d6-49c1-4e93-bba2-08d8a79a3cd9
485,Sam Physiofirst membership,18.16,0.0,18.16,2018-04-01,2018-05-01,PAID,ACCPAY,GBP,33d16d0b-6ccf-49dc-b740-a3ba783b0cf7
433,Insurance ,62.51,0.0,62.53,2018-04-15,2018-05-15,VOIDED,ACCPAY,GBP,6847272b-d85b-4889-8cec-02f5489a5815
401-1,Bank Charges,25.18,0.0,25.18,2018-04-18,2018-04-11,PAID,ACCPAY,GBP,924a1fe3-26e8-46aa-9a68-770d84be79e0
002,pmi,1029.0,0.0,1029.0,2018-04-05,2018-05-05,PAID,ACCREC,GBP,c58e1526-8487-4e4f-8038-7e5fc7f99254
002,pmi,1533.25,0.0,1533.25,2018-04-19,2018-05-19,VOIDED,ACCREC,GBP,f5175e10-0680-444a-abac-8adbe38aba66
445,Wootton Gas,190.31,0.0,190.31,2018-04-10,2018-04-10,PAID,ACCPAY,GBP,7920e878-b826-4c9d-85f2-b0aee6ff2014
005,cons,1660.0,0.0,1660.0,2018-04-06,2018-05-06,PAID,ACCREC,GBP,bbaa690e-3b81-4c10-9b50-5255e5eddf8f
005,cons,1969.0,0.0,1969.0,2018-04-06,2018-05-06,PAID,ACCREC,GBP,fafd979c-a070-4dce-8696-c27052152611
005,cons,849.0,0.0,849.0,2018-04-07,2018-05-07,PAID,ACCREC,GBP,0353a917-115b-4f09-b285-3220d19269a6
005,cons,1095.0,0.0,1095.0,2018-04-09,2018-05-09,PAID,ACCREC,GBP,c5846f09-d959-4601-84cf-2da964764f8d
002,pmi,881.0,0.0,881.0,2018-04-07,2018-05-07,PAID,ACCREC,GBP,b3030a5b-4253-4ab9-93e1-db0931c620b5
005,cons,1764.0,0.0,1764.0,2018-04-09,2018-05-09,PAID,ACCREC,GBP,173143b8-aead-4145-ba1c-5a13e5c61f53
401,Phipps Henson McAllister for Companies House CS01 Filing Fee,13.0,0.0,13.0,2018-04-14,2018-05-14,VOIDED,ACCPAY,GBP,69a3651b-37e7-4d98-970e-55723689a28b
463,Invioce 953069,3.76,0.0,3.76,2018-04-20,2018-05-20,PAID,ACCPAY,GBP,6cbf8629-8e2c-4e62-b03b-dcf6fb0acda8
463,Invoice 959921,3.76,0.0,3.76,2018-04-23,2018-05-23,PAID,ACCPAY,GBP,6e0f4b79-cfdf-489f-b105-caf292f22658
463,Invoice  950550,3.76,0.0,3.76,2018-04-21,2018-05-21,PAID,ACCPAY,GBP,852cca9d-bec1-460a-8195-a2521b6e852d
463,Invoice  957348,3.76,0.0,3.76,2018-04-21,2018-05-21,PAID,ACCPAY,GBP,983364e3-df56-4c2d-aa6a-499fa5594025
463,INVOICE 945967,3.76,0.0,3.76,2018-04-20,2018-05-20,PAID,ACCPAY,GBP,5c3ccf68-7777-4a91-8204-4aaee4eaf430
463,INVOICE 948372,3.76,0.0,3.76,2018-04-23,2018-05-23,PAID,ACCPAY,GBP,701dcb85-4177-47c0-8741-aa071643a1f7
463,It support,11.28,0.0,11.28,2018-04-19,2018-05-01,PAID,ACCPAY,GBP,9596dc55-f3b3-4c49-9048-31ebac6bd943
489-2,fax machine ,5.98,0.0,5.98,2018-04-21,2018-05-21,PAID,ACCPAY,GBP,e8aa8f07-77c9-4534-a1d2-414c47c51043
101,Chemodol,196.62,0.0,196.62,2018-04-10,2018-04-23,PAID,ACCPAY,GBP,6bb4d98c-afe6-4785-b1b9-33934619cdbc
400-3,Adwords,485.11,0.0,485.11,2018-04-12,2018-04-23,PAID,ACCPAY,GBP,917997fa-be3a-422f-9de0-7a651a40a416
472-5,Milk,0.94,0.0,0.94,2018-04-20,2018-04-23,PAID,ACCPAY,GBP,753c3ad0-da17-4450-968e-37be23ee99a4
103,Blue theraband Moulton,51.99,0.0,51.99,2018-04-12,2018-04-23,PAID,ACCPAY,GBP,d505235a-6d78-4e7f-be14-5e236656cf30
472-5,Sugar & Milk,1.78,0.0,1.78,2018-04-04,2018-04-23,PAID,ACCPAY,GBP,2818d12f-2b49-4924-97d2-70b147e5c50c
101,K tape,197.58,0.0,197.58,2018-04-19,2018-04-23,PAID,ACCPAY,GBP,88d1e314-d1d2-4cc5-83de-8a6731d6b002
103,Hot/Cold packs,43.68,0.0,43.68,2018-04-17,2018-04-23,PAID,ACCPAY,GBP,9dc794d9-2ee7-4a40-ac08-8e8e29877114
413-5,Mac cover,15.98,0.0,15.98,2018-04-17,2018-04-23,PAID,ACCPAY,GBP,170016cd-e6b1-4c30-9ff3-45a64948c4f5
445,Moulton Gas,140.53,0.0,140.53,2018-04-10,2018-04-10,PAID,ACCPAY,GBP,c881a796-456e-4bdb-86f4-f7b847c81390
005,cons,1309.5,0.0,1309.5,2018-04-10,2018-05-10,PAID,ACCREC,GBP,0cf9f324-8b55-45b3-96c7-ed2726a6f589
005,cons,1968.0,0.0,1968.0,2018-04-11,2018-05-11,PAID,ACCREC,GBP,5d486bf2-979b-4402-91e0-103703e34d93
445,Moulton Elec,105.15,0.0,105.15,2018-04-10,2018-04-10,PAID,ACCPAY,GBP,953cd864-ebc2-48b4-bb60-74f0771e7ee2
005,cons,2152.75,0.0,2152.75,2018-04-11,2018-05-11,PAID,ACCREC,GBP,9921de12-a6f1-4040-aac9-a78949d48260
011,pods,1653.0,0.0,1653.0,2018-04-12,2018-05-12,PAID,ACCREC,GBP,0933cfc8-7767-478b-9865-0600b0f58133
472-5,COFFEE,5.0,0.0,5.0,2018-04-18,2018-04-26,PAID,ACCPAY,GBP,bbc47c18-216b-4164-bec2-1e1fa3194193
419,Chocolate bars ,5.0,0.0,5.0,2018-04-18,2018-04-26,PAID,ACCPAY,GBP,890e8e26-621e-4db3-9633-7c9fbdf317d6
420,Staff Dinner,518.8,0.0,518.8,2018-04-20,2018-04-26,PAID,ACCPAY,GBP,db8824ae-cb0f-4a0e-9dba-c50446c363f7
463,INVOICE 955175,3.76,0.0,3.76,2018-04-24,2018-05-24,PAID,ACCPAY,GBP,d120fbd6-61b8-498a-8c95-5dac78a6831a
400-4,Moulton scene advertising,175.0,0.0,175.0,2018-04-10,2018-04-26,PAID,ACCPAY,GBP,0d1767f4-c12c-41c4-a87b-02c9125d6486
413-6,Signs ,54.0,0.0,54.0,2018-04-15,2018-04-26,PAID,ACCPAY,GBP,c5410350-7cf6-48b0-a0da-a0ac10c7ecf4
474-3,Fitting of new light Wootton,70.8,0.0,70.8,2018-04-19,2018-04-26,PAID,ACCPAY,GBP,0003f337-c834-4cf3-be0c-212ba2685bd8
004,self,1008.75,0.0,1008.75,2018-04-12,2018-05-12,PAID,ACCREC,GBP,34006995-9c15-4d1d-8240-bba797132f73
005,cons,1567.0,0.0,1567.0,2018-04-13,2018-05-13,PAID,ACCREC,GBP,02179fe5-e786-4172-853c-a046730a9ada
005,cons,1653.0,0.0,1653.0,2018-04-13,2018-05-13,PAID,ACCREC,GBP,c2cac1d5-704b-4b1e-9126-aeb5ecdd86b8
413-2,Gym Balls,34.77,0.0,34.77,2018-04-18,2018-04-27,PAID,ACCPAY,GBP,6e2a39a4-431e-416a-9830-53b107becb3b
472-6,Stamps,8.04,0.0,8.04,2018-04-20,2018-04-27,PAID,ACCPAY,GBP,5a95da05-22e2-448e-810a-3531ed0e097d
413-5,Headset,43.13,0.0,43.13,2018-04-19,2018-04-27,PAID,ACCPAY,GBP,dd5892bd-18be-4c5a-aa3e-3a666da2da46
472-5,Milk,0.94,0.0,0.94,2018-04-20,2018-04-27,PAID,ACCPAY,GBP,073c9982-6371-4e8f-89d7-be7e66e215c2
472-5,Milk,6.94,0.0,6.94,2018-04-24,2018-04-27,PAID,ACCPAY,GBP,db1f0786-0c1a-443e-9c01-86fb628a1738
108,Prescription injection,8.0,0.0,8.0,2018-04-24,2018-04-27,PAID,ACCPAY,GBP,3c869c92-5423-43d8-ae71-7bf71cb916e0
108,Prescription injection,8.0,0.0,8.0,2018-04-24,2018-04-27,PAID,ACCPAY,GBP,386a2748-5cda-4a39-8137-8c15a80bcb65
480,Lauren course ,592.5,0.0,592.5,2018-04-19,2018-04-27,PAID,ACCPAY,GBP,2f0f1496-d598-4588-aa30-c4d63c620301
005,cons,637.0,0.0,637.0,2018-04-14,2018-05-14,PAID,ACCREC,GBP,4d925c39-1a87-402b-b1cf-60d53812674e
004,self,200.0,0.0,200.0,2018-04-14,2018-05-14,PAID,ACCREC,GBP,c27d43ed-d188-40dc-8d7d-92a727566314
101,Couche rolls,40.13,0.0,40.13,2018-04-10,2018-04-26,PAID,ACCPAY,GBP,be275751-80bc-4c5b-a549-1799c60194c7
461-1,Folders,23.99,0.0,23.99,2018-04-16,2018-04-26,PAID,ACCPAY,GBP,bff7b089-c096-4360-8c61-6baf9a3c0535
101,Hand towels/Toilet rolls/Couch rolls,101.5,0.0,101.5,2018-04-11,2018-04-26,PAID,ACCPAY,GBP,806bebb7-0287-4d12-8ea2-8ac59bb9bbee
101,Couch rolls,40.13,0.0,40.13,2018-04-18,2018-04-26,PAID,ACCPAY,GBP,9af00fa6-bcb2-49d3-b76f-b49a70701416
419,Nadine gift of the month,31.99,0.0,31.99,2018-04-26,2018-04-27,PAID,ACCPAY,GBP,70c81db5-8862-41bb-b4b1-4ac41ad2f2ea
474-8,Drawer locks,11.74,0.0,11.74,2018-04-26,2018-04-27,PAID,ACCPAY,GBP,acdcaa82-5725-479b-97b7-22cddd7ad600
465,Wootton Rates,366.0,0.0,366.0,2018-04-01,2018-05-01,PAID,ACCPAY,GBP,3f4fce70-7ee3-4c6d-bcbd-47ca61b9ba1e
005,cons,1364.25,0.0,1364.25,2018-04-16,2018-05-16,PAID,ACCREC,GBP,7e0d9d50-9737-40df-a606-555a18d79957
111,Pilates,425.0,0.0,425.0,2018-04-17,2018-05-17,PAID,ACCREC,GBP,964461cc-19aa-4ab2-a1bd-1d8cafad75e9
005,cons,1389.0,0.0,1389.0,2018-04-16,2018-05-16,PAID,ACCREC,GBP,dd8d3e7d-3803-4f35-8efc-8d1d3e98af3b
474-8,Drawer Lock,12.22,0.0,12.22,2018-04-25,2018-05-01,PAID,ACCPAY,GBP,6f45ad53-3af4-4e9d-8073-da8081837e2f
103,Theraband,243.18,0.0,243.18,2018-04-26,2018-05-01,PAID,ACCPAY,GBP,9a7c258b-a513-42bd-8555-910bd7952f39
472-5,Tea bags,2.0,0.0,2.0,2018-04-25,2018-05-01,PAID,ACCPAY,GBP,d8074b29-31f6-4869-b770-5caa546af8aa
474-8,Drawer Lock,7.86,0.0,7.86,2018-04-25,2018-05-01,PAID,ACCPAY,GBP,da5394b0-83d6-4e55-8099-5fab1d3a8e27
005,cons,2493.0,0.0,2493.0,2018-04-17,2018-05-17,PAID,ACCREC,GBP,63a57262-7fb2-4fb5-82df-4022766c1a42
400,Appt Cards,102.0,0.0,102.0,2018-04-28,2018-05-01,PAID,ACCPAY,GBP,bc95bacd-942c-49f9-abec-a8e677442fc6
472-5,Milk & Team treats,4.54,0.0,4.54,2018-04-27,2018-05-01,PAID,ACCPAY,GBP,80f2c6fb-5759-4922-a9b1-0919fe9c7c91
474-8,Drawer Locks,17.05,0.0,17.05,2018-04-27,2018-04-27,PAID,ACCPAY,GBP,d687424e-7772-4ab3-adbe-a36aab8bb5f2
401,Accounting Fees,24.0,0.0,24.0,2018-05-01,2018-06-30,PAID,ACCPAY,GBP,b8df1861-3a34-47f3-b502-241bb819cfae
401,Futrli + 1 consolidation,36.0,0.0,36.0,2018-04-22,2018-05-22,PAID,ACCPAY,GBP,836a9127-274a-476e-b8cb-27d311c9b48a
002,pmi,1113.0,0.0,1113.0,2018-04-17,2018-05-17,PAID,ACCREC,GBP,b2a84a60-67b9-44d4-815d-e0adf54c7ce5
485,Richard CSP Membership,29.73,0.0,29.73,2018-04-01,2018-05-01,PAID,ACCPAY,GBP,e720ba4f-ac2b-4478-8529-65a8521c18ce
463,practice pal fees,431.4,0.0,431.4,2018-04-12,2018-04-23,PAID,ACCPAY,GBP,59908ca7-6450-4e3e-b2c7-8793a17ef226
466,Wootton Water,80.87,0.0,80.87,2018-04-10,2018-04-23,PAID,ACCPAY,GBP,25ccb107-2acf-4f68-b868-6357bf5cbf9a
111,Pilates,1140.0,0.0,1140.0,2018-04-18,2018-05-18,PAID,ACCREC,GBP,41ecaf43-f4ad-48ad-9520-100833545114
472-3,Magazines subscription Moulton,17.99,0.0,17.99,2018-05-01,2018-06-01,PAID,ACCPAY,GBP,61fe9134-f494-4bd5-9195-ca61907f6b65
401-2,PPL MOulton,24.23,0.0,24.23,2018-05-01,2018-06-01,PAID,ACCPAY,GBP,74a64cfe-076e-4092-ba6a-4aea415e0212
485,Sam Physiofirst membership,18.16,0.0,18.16,2018-05-01,2018-06-01,PAID,ACCPAY,GBP,5c7d6700-e85c-4c1e-845b-2ebc39d083a9
408-6,Tudor court service charge,88.24,0.0,88.24,2018-04-28,2018-05-28,PAID,ACCPAY,GBP,d7e5ec94-dba2-49ac-93e1-6fb4719ddaaf
463,Dropbox annual fee,6.58,0.0,6.58,2018-04-30,2018-05-30,PAID,ACCPAY,GBP,11481656-678b-49d8-81df-8d55c74acba9
408-7,Feminine Hygiene Disposal Wootton,11.62,0.0,11.62,2018-05-01,2018-06-01,PAID,ACCPAY,GBP,7d5ae14b-9896-4d22-ba2f-d3120911c2c7
