Type,ContactName,Date,RemainingCredit,AllocationAmount,AllocationDate,AllocationInvoiceNumber,Status,LineAmountTypes,Description,AccountCode,Subtotal,TotalTax,Total,PrepaymentID
SPEND-PREPAYMENT,Studio 1,2018-04-30,0.0,10.5,2019-03-06,Domain Renewal,PAID,Inclusive,Domain renewals,620,126.0,0.0,126.0,bec061a0-253f-45b4-abbe-a9d97f1754c9
SPEND-PREPAYMENT,ICO,2018-04-13,0.0,2.99,2018-04-13,ICO,PAID,Inclusive,Information commissions office,620,35.0,0.0,35.0,853071c5-00c2-44e8-aedd-c5d3f8407e03
SPEND-PREPAYMENT,ICO,2018-04-13,0.0,2.91,2018-05-13,ICO ,PAID,Inclusive,Information commissions office,620,35.0,0.0,35.0,853071c5-00c2-44e8-aedd-c5d3f8407e03
SPEND-PREPAYMENT,ICO,2018-04-13,0.0,2.91,2018-06-13,ICO ,PAID,Inclusive,Information commissions office,620,35.0,0.0,35.0,853071c5-00c2-44e8-aedd-c5d3f8407e03
SPEND-PREPAYMENT,ICO,2018-04-13,0.0,2.91,2018-07-13,ICO ,PAID,Inclusive,Information commissions office,620,35.0,0.0,35.0,853071c5-00c2-44e8-aedd-c5d3f8407e03
SPEND-PREPAYMENT,ICO,2018-04-13,0.0,2.91,2018-08-13,ICO ,PAID,Inclusive,Information commissions office,620,35.0,0.0,35.0,853071c5-00c2-44e8-aedd-c5d3f8407e03
SPEND-PREPAYMENT,ICO,2018-04-13,0.0,2.91,2018-09-13,ICO ,PAID,Inclusive,Information commissions office,620,35.0,0.0,35.0,853071c5-00c2-44e8-aedd-c5d3f8407e03
SPEND-PREPAYMENT,ICO,2018-04-13,0.0,2.91,2018-10-13,ICO ,PAID,Inclusive,Information commissions office,620,35.0,0.0,35.0,853071c5-00c2-44e8-aedd-c5d3f8407e03
SPEND-PREPAYMENT,ICO,2018-04-13,0.0,2.91,2018-11-13,ICO ,PAID,Inclusive,Information commissions office,620,35.0,0.0,35.0,853071c5-00c2-44e8-aedd-c5d3f8407e03
SPEND-PREPAYMENT,ICO,2018-04-13,0.0,2.91,2018-12-13,ICO ,PAID,Inclusive,Information commissions office,620,35.0,0.0,35.0,853071c5-00c2-44e8-aedd-c5d3f8407e03
SPEND-PREPAYMENT,ICO,2018-04-13,0.0,2.91,2019-01-13,ICO ,PAID,Inclusive,Information commissions office,620,35.0,0.0,35.0,853071c5-00c2-44e8-aedd-c5d3f8407e03
SPEND-PREPAYMENT,ICO,2018-04-13,0.0,2.91,2019-02-13,ICO ,PAID,Inclusive,Information commissions office,620,35.0,0.0,35.0,853071c5-00c2-44e8-aedd-c5d3f8407e03
SPEND-PREPAYMENT,ICO,2018-04-13,0.0,2.91,2019-03-13,ICO ,PAID,Inclusive,Information commissions office,620,35.0,0.0,35.0,853071c5-00c2-44e8-aedd-c5d3f8407e03
SPEND-PREPAYMENT,Graybrook Insurance,2018-04-16,0.0,70.5,2018-04-16,Business insurance,PAID,NoTax,Business insurance,620,845.01,0.0,845.01,7f6f130a-2b08-4f40-a64f-ec96f65c2172
SPEND-PREPAYMENT,Graybrook Insurance,2018-04-16,0.0,70.41,2018-05-16,Business insurance,PAID,NoTax,Business insurance,620,845.01,0.0,845.01,7f6f130a-2b08-4f40-a64f-ec96f65c2172
SPEND-PREPAYMENT,Graybrook Insurance,2018-04-16,0.0,70.41,2018-06-16,Business insurance,PAID,NoTax,Business insurance,620,845.01,0.0,845.01,7f6f130a-2b08-4f40-a64f-ec96f65c2172
SPEND-PREPAYMENT,Graybrook Insurance,2018-04-16,0.0,70.41,2018-07-16,Business insurance,PAID,NoTax,Business insurance,620,845.01,0.0,845.01,7f6f130a-2b08-4f40-a64f-ec96f65c2172
SPEND-PREPAYMENT,Graybrook Insurance,2018-04-16,0.0,70.41,2018-08-16,Business insurance,PAID,NoTax,Business insurance,620,845.01,0.0,845.01,7f6f130a-2b08-4f40-a64f-ec96f65c2172
SPEND-PREPAYMENT,Graybrook Insurance,2018-04-16,0.0,70.41,2018-09-16,Business insurance,PAID,NoTax,Business insurance,620,845.01,0.0,845.01,7f6f130a-2b08-4f40-a64f-ec96f65c2172
SPEND-PREPAYMENT,Graybrook Insurance,2018-04-16,0.0,70.41,2018-10-16,Business insurance,PAID,NoTax,Business insurance,620,845.01,0.0,845.01,7f6f130a-2b08-4f40-a64f-ec96f65c2172
SPEND-PREPAYMENT,Graybrook Insurance,2018-04-16,0.0,70.41,2018-11-16,Business insurance,PAID,NoTax,Business insurance,620,845.01,0.0,845.01,7f6f130a-2b08-4f40-a64f-ec96f65c2172
SPEND-PREPAYMENT,Graybrook Insurance,2018-04-16,0.0,70.41,2018-12-16,Business insurance,PAID,NoTax,Business insurance,620,845.01,0.0,845.01,7f6f130a-2b08-4f40-a64f-ec96f65c2172
SPEND-PREPAYMENT,Graybrook Insurance,2018-04-16,0.0,70.41,2019-01-16,Business insurance,PAID,NoTax,Business insurance,620,845.01,0.0,845.01,7f6f130a-2b08-4f40-a64f-ec96f65c2172
SPEND-PREPAYMENT,Graybrook Insurance,2018-04-16,0.0,70.41,2019-02-16,Business insurance,PAID,NoTax,Business insurance,620,845.01,0.0,845.01,7f6f130a-2b08-4f40-a64f-ec96f65c2172
SPEND-PREPAYMENT,Graybrook Insurance,2018-04-16,0.0,70.41,2019-03-16,Business insurance,PAID,NoTax,Business insurance,620,845.01,0.0,845.01,7f6f130a-2b08-4f40-a64f-ec96f65c2172
SPEND-PREPAYMENT,Leighton Consultants,2018-12-31,0.0,1100.0,2019-01-15,Rent,PAID,NoTax,Rent Wootton,620,3300.0,0.0,3300.0,6f026715-b7aa-4829-b3ee-8115f8131d27
SPEND-PREPAYMENT,Leighton Consultants,2018-12-31,0.0,1100.0,2019-02-15,Rent,PAID,NoTax,Rent Wootton,620,3300.0,0.0,3300.0,6f026715-b7aa-4829-b3ee-8115f8131d27
SPEND-PREPAYMENT,Leighton Consultants,2018-12-31,0.0,1100.0,2019-03-15,Rent,PAID,NoTax,Rent Wootton,620,3300.0,0.0,3300.0,6f026715-b7aa-4829-b3ee-8115f8131d27
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-04-19,0.0,3.76,2018-04-19,Invoice 961945,PAID,NoTax,Invoice 961945,620,45.12,0.0,45.12,4c4f09bb-45ab-4501-8665-a4c25d88c993
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-04-19,0.0,3.76,2018-05-19,Invoice 961945,PAID,NoTax,Invoice 961945,620,45.12,0.0,45.12,4c4f09bb-45ab-4501-8665-a4c25d88c993
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-04-19,0.0,3.76,2018-06-19,Invoice 961945,PAID,NoTax,Invoice 961945,620,45.12,0.0,45.12,4c4f09bb-45ab-4501-8665-a4c25d88c993
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-04-19,0.0,3.76,2018-07-19,Invoice 961945,PAID,NoTax,Invoice 961945,620,45.12,0.0,45.12,4c4f09bb-45ab-4501-8665-a4c25d88c993
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-04-19,0.0,3.76,2018-08-19,Invoice 961945,PAID,NoTax,Invoice 961945,620,45.12,0.0,45.12,4c4f09bb-45ab-4501-8665-a4c25d88c993
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-04-19,0.0,3.76,2018-09-19,Invoice 961945,PAID,NoTax,Invoice 961945,620,45.12,0.0,45.12,4c4f09bb-45ab-4501-8665-a4c25d88c993
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-04-19,0.0,3.76,2018-10-19,Invoice 961945,PAID,NoTax,Invoice 961945,620,45.12,0.0,45.12,4c4f09bb-45ab-4501-8665-a4c25d88c993
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-04-19,0.0,3.76,2018-11-19,Invoice 961945,PAID,NoTax,Invoice 961945,620,45.12,0.0,45.12,4c4f09bb-45ab-4501-8665-a4c25d88c993
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-04-19,0.0,3.76,2018-12-19,Invoice 961945,PAID,NoTax,Invoice 961945,620,45.12,0.0,45.12,4c4f09bb-45ab-4501-8665-a4c25d88c993
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-04-19,0.0,3.76,2019-01-19,Invoice 961945,PAID,NoTax,Invoice 961945,620,45.12,0.0,45.12,4c4f09bb-45ab-4501-8665-a4c25d88c993
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-04-19,0.0,3.76,2019-02-19,Invoice 961945,PAID,NoTax,Invoice 961945,620,45.12,0.0,45.12,4c4f09bb-45ab-4501-8665-a4c25d88c993
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-04-19,0.0,3.76,2019-03-19,Invoice 961945,PAID,NoTax,Invoice 961945,620,45.12,0.0,45.12,4c4f09bb-45ab-4501-8665-a4c25d88c993
SPEND-PREPAYMENT,PCS Business Systems Ltd,2019-01-23,0.0,56.4,2019-01-23,Invoice 981870,PAID,NoTax,office licence Jan/Feb/Mar,620,169.2,0.0,169.2,7fe90dc9-a553-4c38-b474-8a57739ea343
SPEND-PREPAYMENT,PCS Business Systems Ltd,2019-01-23,0.0,56.4,2019-02-22,Invoice 981870,PAID,NoTax,office licence Jan/Feb/Mar,620,169.2,0.0,169.2,7fe90dc9-a553-4c38-b474-8a57739ea343
SPEND-PREPAYMENT,PCS Business Systems Ltd,2019-01-23,0.0,56.4,2019-03-22,Invoice 981870,PAID,NoTax,office licence Jan/Feb/Mar,620,169.2,0.0,169.2,7fe90dc9-a553-4c38-b474-8a57739ea343
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,4.5,2018-05-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,4.5,2018-06-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,4.5,2018-07-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,4.5,2018-08-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,4.5,2018-09-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,4.5,2018-10-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,4.5,2018-11-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,4.5,2018-12-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,4.5,2019-01-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,0.5,2019-02-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,4.0,2019-02-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,4.5,2019-03-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,Studio 1,2018-05-10,0.0,4.5,2019-04-10,Domain renewal Invoice 0180616,PAID,Inclusive,Domain renewal inv 0180616,620,54.0,0.0,54.0,9f96dc6a-69fe-4351-960c-2d49ea8ace30
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-05-22,0.0,3.76,2018-05-22,Invoice 964114,PAID,NoTax,nvoice 964114,620,45.12,0.0,45.12,85ad1273-0639-464f-b301-a4ddb6d19a3a
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-05-22,0.0,3.76,2018-06-17,Invoice 964114,PAID,NoTax,nvoice 964114,620,45.12,0.0,45.12,85ad1273-0639-464f-b301-a4ddb6d19a3a
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-05-22,0.0,3.76,2018-07-17,Invoice 964114,PAID,NoTax,nvoice 964114,620,45.12,0.0,45.12,85ad1273-0639-464f-b301-a4ddb6d19a3a
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-05-22,0.0,3.76,2018-08-17,Invoice 964114,PAID,NoTax,nvoice 964114,620,45.12,0.0,45.12,85ad1273-0639-464f-b301-a4ddb6d19a3a
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-05-22,0.0,3.76,2018-09-17,Invoice 964114,PAID,NoTax,nvoice 964114,620,45.12,0.0,45.12,85ad1273-0639-464f-b301-a4ddb6d19a3a
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-05-22,0.0,3.76,2018-10-17,Invoice 964114,PAID,NoTax,nvoice 964114,620,45.12,0.0,45.12,85ad1273-0639-464f-b301-a4ddb6d19a3a
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-05-22,0.0,3.76,2018-11-17,Invoice 964114,PAID,NoTax,nvoice 964114,620,45.12,0.0,45.12,85ad1273-0639-464f-b301-a4ddb6d19a3a
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-05-22,0.0,3.76,2018-12-17,Invoice 964114,PAID,NoTax,nvoice 964114,620,45.12,0.0,45.12,85ad1273-0639-464f-b301-a4ddb6d19a3a
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-05-22,0.0,3.76,2019-01-17,Invoice 964114,PAID,NoTax,nvoice 964114,620,45.12,0.0,45.12,85ad1273-0639-464f-b301-a4ddb6d19a3a
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-05-22,0.0,3.76,2019-02-17,Invoice 964114,PAID,NoTax,nvoice 964114,620,45.12,0.0,45.12,85ad1273-0639-464f-b301-a4ddb6d19a3a
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-05-22,0.0,3.76,2019-03-17,Invoice 964114,PAID,NoTax,nvoice 964114,620,45.12,0.0,45.12,85ad1273-0639-464f-b301-a4ddb6d19a3a
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-05-22,0.0,3.76,2019-04-17,Invoice 964114,PAID,NoTax,nvoice 964114,620,45.12,0.0,45.12,85ad1273-0639-464f-b301-a4ddb6d19a3a
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-06-20,0.0,3.76,2018-06-20,Invoice 966552,PAID,NoTax,Invoice 966552,620,45.12,0.0,45.12,118fe4e5-3c2e-4fdb-9f76-a7d28fb3c00f
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-06-20,0.0,3.76,2018-07-20,Invoice 966552,PAID,NoTax,Invoice 966552,620,45.12,0.0,45.12,118fe4e5-3c2e-4fdb-9f76-a7d28fb3c00f
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-06-20,0.0,3.76,2018-08-20,Invoice 966552,PAID,NoTax,Invoice 966552,620,45.12,0.0,45.12,118fe4e5-3c2e-4fdb-9f76-a7d28fb3c00f
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-06-20,0.0,3.76,2018-09-20,Invoice 966552,PAID,NoTax,Invoice 966552,620,45.12,0.0,45.12,118fe4e5-3c2e-4fdb-9f76-a7d28fb3c00f
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-06-20,0.0,3.76,2018-10-20,Invoice 966552,PAID,NoTax,Invoice 966552,620,45.12,0.0,45.12,118fe4e5-3c2e-4fdb-9f76-a7d28fb3c00f
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-06-20,0.0,3.76,2018-11-20,Invoice 966552,PAID,NoTax,Invoice 966552,620,45.12,0.0,45.12,118fe4e5-3c2e-4fdb-9f76-a7d28fb3c00f
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-06-20,0.0,3.76,2018-12-20,Invoice 966552,PAID,NoTax,Invoice 966552,620,45.12,0.0,45.12,118fe4e5-3c2e-4fdb-9f76-a7d28fb3c00f
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-06-20,0.0,3.76,2019-01-20,Invoice 966552,PAID,NoTax,Invoice 966552,620,45.12,0.0,45.12,118fe4e5-3c2e-4fdb-9f76-a7d28fb3c00f
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-06-20,0.0,3.76,2019-02-20,Invoice 966552,PAID,NoTax,Invoice 966552,620,45.12,0.0,45.12,118fe4e5-3c2e-4fdb-9f76-a7d28fb3c00f
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-06-20,0.0,3.76,2019-03-20,Invoice 966552,PAID,NoTax,Invoice 966552,620,45.12,0.0,45.12,118fe4e5-3c2e-4fdb-9f76-a7d28fb3c00f
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-06-20,0.0,3.76,2019-04-20,Invoice 966552,PAID,NoTax,Invoice 966552,620,45.12,0.0,45.12,118fe4e5-3c2e-4fdb-9f76-a7d28fb3c00f
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-06-20,0.0,3.76,2019-05-20,Invoice 966552,PAID,NoTax,Invoice 966552,620,45.12,0.0,45.12,118fe4e5-3c2e-4fdb-9f76-a7d28fb3c00f
SPEND-PREPAYMENT,Leighton Consultants,2019-03-29,0.0,1100.0,2019-04-15,Rent,PAID,NoTax,Rent wootton,620,3300.0,0.0,3300.0,5865e96c-5948-4835-b375-7c101a753a9d
SPEND-PREPAYMENT,Leighton Consultants,2019-03-29,0.0,1100.0,2019-05-15,Rent,PAID,NoTax,Rent wootton,620,3300.0,0.0,3300.0,5865e96c-5948-4835-b375-7c101a753a9d
SPEND-PREPAYMENT,Leighton Consultants,2019-03-29,0.0,1100.0,2019-06-15,Rent,PAID,NoTax,Rent wootton,620,3300.0,0.0,3300.0,5865e96c-5948-4835-b375-7c101a753a9d
SPEND-PREPAYMENT,Dropbox,2018-07-04,0.0,6.58,2018-07-30,Dropbox annual fee,PAID,Inclusive,Dropbox fees,620,79.0,0.0,79.0,fcc5c04e-3e1f-43d0-9785-2f644a94b944
SPEND-PREPAYMENT,Dropbox,2018-07-04,0.0,6.58,2018-08-31,Dropbox annual fee,PAID,Inclusive,Dropbox fees,620,79.0,0.0,79.0,fcc5c04e-3e1f-43d0-9785-2f644a94b944
SPEND-PREPAYMENT,Dropbox,2018-07-04,0.0,6.58,2018-09-30,Dropbox annual fee,PAID,Inclusive,Dropbox fees,620,79.0,0.0,79.0,fcc5c04e-3e1f-43d0-9785-2f644a94b944
SPEND-PREPAYMENT,Dropbox,2018-07-04,0.0,6.58,2018-10-30,Dropbox annual fee,PAID,Inclusive,Dropbox fees,620,79.0,0.0,79.0,fcc5c04e-3e1f-43d0-9785-2f644a94b944
SPEND-PREPAYMENT,Dropbox,2018-07-04,0.0,6.58,2018-11-30,Dropbox annual fee,PAID,Inclusive,Dropbox fees,620,79.0,0.0,79.0,fcc5c04e-3e1f-43d0-9785-2f644a94b944
SPEND-PREPAYMENT,Dropbox,2018-07-04,0.0,6.58,2018-12-30,Dropbox annual fee,PAID,Inclusive,Dropbox fees,620,79.0,0.0,79.0,fcc5c04e-3e1f-43d0-9785-2f644a94b944
SPEND-PREPAYMENT,Dropbox,2018-07-04,0.0,6.58,2019-01-30,Dropbox annual fee,PAID,Inclusive,Dropbox fees,620,79.0,0.0,79.0,fcc5c04e-3e1f-43d0-9785-2f644a94b944
SPEND-PREPAYMENT,Dropbox,2018-07-04,0.0,6.58,2019-02-28,Dropbox annual fee,PAID,Inclusive,Dropbox fees,620,79.0,0.0,79.0,fcc5c04e-3e1f-43d0-9785-2f644a94b944
SPEND-PREPAYMENT,Dropbox,2018-07-04,0.0,6.58,2019-03-30,Dropbox annual fee,PAID,Inclusive,Dropbox fees,620,79.0,0.0,79.0,fcc5c04e-3e1f-43d0-9785-2f644a94b944
SPEND-PREPAYMENT,Dropbox,2018-07-04,0.0,6.58,2019-04-30,Dropbox annual fee,PAID,Inclusive,Dropbox fees,620,79.0,0.0,79.0,fcc5c04e-3e1f-43d0-9785-2f644a94b944
SPEND-PREPAYMENT,Dropbox,2018-07-04,0.0,6.58,2019-05-30,Dropbox annual fee,PAID,Inclusive,Dropbox fees,620,79.0,0.0,79.0,fcc5c04e-3e1f-43d0-9785-2f644a94b944
SPEND-PREPAYMENT,Dropbox,2018-07-04,0.0,6.62,2019-06-30,Dropbox annual fee,PAID,Inclusive,Dropbox fees,620,79.0,0.0,79.0,fcc5c04e-3e1f-43d0-9785-2f644a94b944
SPEND-PREPAYMENT,AACP,2018-08-20,0.0,6.93,2018-08-20,AACP Membership Richard,PAID,Inclusive,Richard AACP membership,620,82.5,0.0,82.5,08764cbb-cabe-4398-8228-b28b26e88f69
SPEND-PREPAYMENT,AACP,2018-08-20,0.0,6.87,2018-09-20,AACP Membership Richard,PAID,Inclusive,Richard AACP membership,620,82.5,0.0,82.5,08764cbb-cabe-4398-8228-b28b26e88f69
SPEND-PREPAYMENT,AACP,2018-08-20,0.0,6.87,2018-10-20,AACP Membership Richard,PAID,Inclusive,Richard AACP membership,620,82.5,0.0,82.5,08764cbb-cabe-4398-8228-b28b26e88f69
SPEND-PREPAYMENT,AACP,2018-08-20,0.0,6.87,2018-11-20,AACP Membership Richard,PAID,Inclusive,Richard AACP membership,620,82.5,0.0,82.5,08764cbb-cabe-4398-8228-b28b26e88f69
SPEND-PREPAYMENT,AACP,2018-08-20,0.0,6.87,2018-12-20,AACP Membership Richard,PAID,Inclusive,Richard AACP membership,620,82.5,0.0,82.5,08764cbb-cabe-4398-8228-b28b26e88f69
SPEND-PREPAYMENT,AACP,2018-08-20,0.0,6.87,2019-01-20,AACP Membership Richard,PAID,Inclusive,Richard AACP membership,620,82.5,0.0,82.5,08764cbb-cabe-4398-8228-b28b26e88f69
SPEND-PREPAYMENT,AACP,2018-08-20,0.0,6.87,2019-02-20,AACP Membership Richard,PAID,Inclusive,Richard AACP membership,620,82.5,0.0,82.5,08764cbb-cabe-4398-8228-b28b26e88f69
SPEND-PREPAYMENT,AACP,2018-08-20,0.0,6.87,2019-03-20,AACP Membership Richard,PAID,Inclusive,Richard AACP membership,620,82.5,0.0,82.5,08764cbb-cabe-4398-8228-b28b26e88f69
SPEND-PREPAYMENT,AACP,2018-08-20,0.0,6.87,2019-04-20,AACP Membership Richard,PAID,Inclusive,Richard AACP membership,620,82.5,0.0,82.5,08764cbb-cabe-4398-8228-b28b26e88f69
SPEND-PREPAYMENT,AACP,2018-08-20,0.0,6.87,2019-05-20,AACP Membership Richard,PAID,Inclusive,Richard AACP membership,620,82.5,0.0,82.5,08764cbb-cabe-4398-8228-b28b26e88f69
SPEND-PREPAYMENT,AACP,2018-08-20,0.0,6.87,2019-06-20,AACP Membership Richard,PAID,Inclusive,Richard AACP membership,620,82.5,0.0,82.5,08764cbb-cabe-4398-8228-b28b26e88f69
SPEND-PREPAYMENT,AACP,2018-08-20,0.0,6.87,2019-07-20,AACP Membership Richard,PAID,Inclusive,Richard AACP membership,620,82.5,0.0,82.5,08764cbb-cabe-4398-8228-b28b26e88f69
SPEND-PREPAYMENT,AXA Insurance,2018-08-30,0.0,24.07,2018-08-30,Insurance through Leighton consultants Wootton,PAID,NoTax,AXA Insurance - Leighton Consultants,620,288.86,0.0,288.86,457c7919-c64d-4bb9-affa-1aae08824e93
SPEND-PREPAYMENT,AXA Insurance,2018-08-30,0.0,24.07,2018-09-28,Insurance through Leighton consultants Wootton,PAID,NoTax,AXA Insurance - Leighton Consultants,620,288.86,0.0,288.86,457c7919-c64d-4bb9-affa-1aae08824e93
SPEND-PREPAYMENT,AXA Insurance,2018-08-30,0.0,24.07,2018-10-28,Insurance through Leighton consultants Wootton,PAID,NoTax,AXA Insurance - Leighton Consultants,620,288.86,0.0,288.86,457c7919-c64d-4bb9-affa-1aae08824e93
SPEND-PREPAYMENT,AXA Insurance,2018-08-30,0.0,24.07,2018-11-28,Insurance through Leighton consultants Wootton,PAID,NoTax,AXA Insurance - Leighton Consultants,620,288.86,0.0,288.86,457c7919-c64d-4bb9-affa-1aae08824e93
SPEND-PREPAYMENT,AXA Insurance,2018-08-30,0.0,24.07,2018-12-28,Insurance through Leighton consultants Wootton,PAID,NoTax,AXA Insurance - Leighton Consultants,620,288.86,0.0,288.86,457c7919-c64d-4bb9-affa-1aae08824e93
SPEND-PREPAYMENT,AXA Insurance,2018-08-30,0.0,24.07,2019-01-28,Insurance through Leighton consultants Wootton,PAID,NoTax,AXA Insurance - Leighton Consultants,620,288.86,0.0,288.86,457c7919-c64d-4bb9-affa-1aae08824e93
SPEND-PREPAYMENT,AXA Insurance,2018-08-30,0.0,24.07,2019-02-28,Insurance through Leighton consultants Wootton,PAID,NoTax,AXA Insurance - Leighton Consultants,620,288.86,0.0,288.86,457c7919-c64d-4bb9-affa-1aae08824e93
SPEND-PREPAYMENT,AXA Insurance,2018-08-30,0.0,24.07,2019-03-28,Insurance through Leighton consultants Wootton,PAID,NoTax,AXA Insurance - Leighton Consultants,620,288.86,0.0,288.86,457c7919-c64d-4bb9-affa-1aae08824e93
SPEND-PREPAYMENT,AXA Insurance,2018-08-30,0.0,24.07,2019-04-28,Insurance through Leighton consultants Wootton,PAID,NoTax,AXA Insurance - Leighton Consultants,620,288.86,0.0,288.86,457c7919-c64d-4bb9-affa-1aae08824e93
SPEND-PREPAYMENT,AXA Insurance,2018-08-30,0.0,24.07,2019-05-28,Insurance through Leighton consultants Wootton,PAID,NoTax,AXA Insurance - Leighton Consultants,620,288.86,0.0,288.86,457c7919-c64d-4bb9-affa-1aae08824e93
SPEND-PREPAYMENT,AXA Insurance,2018-08-30,0.0,24.07,2019-06-28,Insurance through Leighton consultants Wootton,PAID,NoTax,AXA Insurance - Leighton Consultants,620,288.86,0.0,288.86,457c7919-c64d-4bb9-affa-1aae08824e93
SPEND-PREPAYMENT,AXA Insurance,2018-08-30,0.0,24.09,2019-07-28,Insurance through Leighton consultants Wootton,PAID,NoTax,AXA Insurance - Leighton Consultants,620,288.86,0.0,288.86,457c7919-c64d-4bb9-affa-1aae08824e93
SPEND-PREPAYMENT,Studio 1,2018-08-30,0.0,14.0,2018-08-30,Inv 0181248,PAID,Inclusive,Website hosting,620,168.0,0.0,168.0,40b12d6d-6c88-43b9-9571-b5a717266a27
SPEND-PREPAYMENT,Studio 1,2018-08-30,0.0,14.0,2018-09-30,Inv 0181248,PAID,Inclusive,Website hosting,620,168.0,0.0,168.0,40b12d6d-6c88-43b9-9571-b5a717266a27
